date,HSI_return,SH_return,SZ_return,DJI_return,NASDAQ_return,XLK_return,XLV_return,XLI_return,XLE_return,XLF_return,XLY_return,ITA_return,GPR
7/13/17,0.011616272,0.006448701,0.00123503,0.000972964,0.002119412,-0.008793528,-0.006739049,-0.004320899,-0.005963303,0.004414125,-0.003215434,-0.00539778,-0.411943516
7/14/17,0.001634393,0.001321561,-0.003660389,0.003927511,0.006061099,-0.00017584,0.003632265,0.000576452,0.00122474,0.003220612,-0.002433359,-0.000551741,0.681280198
7/17/17,0.003082697,-0.014260108,-0.035673906,-0.000370649,0.000310497,-0.004551024,-0.000750939,0.002311137,0.004768497,0.001612903,-0.004514424,0.004247984,0.224376673
7/18/17,0.002053601,0.003495396,0.004770386,-0.002542335,0.004732019,-0.005050505,-0.008069522,-0.001010101,-0.014402668,-0.000403063,-0.004821389,-0.007939901,0.233920313
7/19/17,0.005550248,0.013618224,0.018984022,0.003060061,0.006419926,-0.002085506,-0.006536754,0.005659556,0.003041363,0.000403226,0.002086307,0.001345483,-0.523440119
7/20/17,0.002551349,0.004298392,0.006935993,-0.001338678,0.000776816,0.001218027,0.001111248,0.001890084,0.009983106,0,-0.0006584,-0.003109377,0.712073463
7/21/17,-0.001275981,-0.002121198,-0.000208354,-0.001467255,-0.000352113,-0.002430134,0.000370553,0.002185633,0.001846438,-0.004415897,0.003413345,-0.001947183,-0.302017301
7/24/17,0.005269959,0.003896564,0.00380132,-0.003100083,0.003610035,0.001913043,0.007215725,0.001313102,-0.012460112,-0.012291832,-0.006997595,-0.000608125,-0.334359129
7/25/17,0.000194436,-0.002125455,-0.004902818,0.004660401,0.000212142,-0.003811504,0.003370366,-0.00131138,-0.001062538,0.006786427,0.000437541,-0.00012161,0.879226046
7/26/17,0.003313341,0.001228539,-0.005396394,0.004514785,0.001649987,0.003826087,0.006913022,0.005715123,-0.010067618,0.005620233,-0.007275491,0.001766462,0.248526958
7/27/17,0.00705801,0.000648772,0.009502454,0.003939936,-0.006315052,0.001044568,-0.005002501,-0.002339181,0.00120355,0,0.007659481,-0.009054144,-0.143098282
7/28/17,-0.005594304,0.001064379,0.004112479,0.001548869,-0.001176712,0.00489853,0.000876205,0.001317523,-0.002251576,-0.007174173,0.000328371,0.004669497,0.062331853
7/31/17,0.012772713,0.006082552,0.006428472,0.002785577,-0.004166484,-0.005047868,0.002258186,0.002936426,0.000150128,-0.007123071,-0.001748252,-0.004888057,0.4993276
8/1/17,0.007913925,0.005991394,0.001933358,0.003325549,0.002334549,-0.002777296,0.002263297,-0.004385324,0.00376733,-0.001580403,0.002739126,-0.00528243,0.161887511
8/2/17,0.002438251,-0.002302713,-0.005321438,0.002382088,-4.56E-05,0.002261656,-0.001631936,-0.004945455,0.014213663,0.003568596,0.002746649,-0.007270127,-0.267676811
8/3/17,-0.002766289,-0.00369187,-0.003168299,0.000447851,-0.003506401,-0.002256553,0.002264721,-0.00188734,-0.003199269,-0.006695549,-0.000109854,-0.00089307,-0.065240625
8/4/17,0.001150339,-0.003314463,-0.007180795,0.00302868,0.001769621,-0.006038647,-0.002134338,0,0.007675775,0.001577909,-0.002301622,-0.003500445,-0.296404668
8/7/17,0.004632351,0.005326663,0.00867175,0.001159201,0.005071195,0.00138217,0.004667003,0.003058104,0.002308047,0.002768987,-0.000547705,0.001188001,0.338753349
8/8/17,0.005942501,0.000736708,0.004322041,-0.001495586,-0.002084975,0.000518583,-0.00113393,-0.000291163,-0.000922367,0,0.005839577,-0.000593648,0.326675335
8/9/17,-0.003511769,-0.001919331,0.004605454,-0.001659019,-0.002845948,0.020102275,0.012630773,0.012828074,0.010720945,0.018123238,0.015212528,0.008984726,-0.196912478
8/10/17,-0.011279641,-0.00422033,-0.006064721,-0.009283541,-0.021324459,-0.006830123,-0.002798982,-0.000589449,0.006568658,0.004043672,-0.005119074,-0.00209205,0.579782556
8/11/17,-0.020423043,-0.016312721,-0.01806092,0.000655099,0.006384242,-0.015686951,-0.006697839,-0.010354382,0.002980392,-0.013562026,-0.007071823,-0.009297092,-0.324248204
8/14/17,0.013641076,0.008981964,0.022198254,0.00619398,0.013373164,-0.001549053,0,0.002192341,0.003778932,-0.00079713,0.009256161,0.003625342,0.392989112
8/15/17,-0.002762179,0.004293931,0.003800452,0.000240069,-0.00113876,-0.002917453,-0.002772527,-0.002769276,0.009697933,0.001996805,-0.005103739,0.000594672,0.146414165
8/16/17,0.008614916,-0.001479426,0.003882657,0.001176418,0.001910624,0.01995449,0.012633997,0.017650549,0.014352524,0.017472572,0.016236329,0.014478764,-0.314124576
8/17/17,-0.002366005,0.006769854,0.004994915,-0.012446839,-0.019416527,0.00105134,0.004615385,0.004020849,-0.004974326,-0.000406174,0.004985836,0.000905742,-0.354691885
8/18/17,-0.010848728,0.00812898,-0.003721701,-0.00350425,-0.000864686,0.00035057,-0.004467135,-0.001635445,0.00516129,0.002851324,-0.00180975,-0.00066377,0.350764073
8/21/17,0.00396006,0.005562109,0.007131094,0.00134905,-0.000546929,-0.014680484,-0.011979823,-0.011318536,-0.00656946,-0.010878324,-0.010631155,-0.011394142,0.276560525
8/22/17,0.00909567,0.001010069,-0.003348061,0.009037148,0.013576088,0.002423823,0.007623888,0.009496958,-0.004307594,0.00323363,0.008577878,0.003411948,0.40981143
8/24/17,0.004267258,-0.004925322,-0.006250859,-0.001315326,-0.001127674,0.00017331,-0.000253325,-0.004740741,-0.004444444,-0.002821443,-0.002482229,0.000718649,-0.618866344
8/25/17,0.0119759,0.018343512,0.010049313,0.00138959,-0.000907304,-0.001902785,-0.005291672,0.000592944,0.004464286,0.006490872,-0.000563825,0.001920077,-0.090769232
8/28/17,0.000543303,0.009343777,0.014141088,-0.000241592,0.002773859,-0.00430589,-0.001886318,-0.007211185,0.001277139,0.003256003,0.000902935,-0.014196143,0.458776301
8/29/17,-0.003527222,0.000765765,-0.004382159,0.002612296,0.003003333,-0.007181943,-0.005129488,-0.004103767,-0.000478698,-0.004053506,-0.007171672,-0.005529412,-0.320467875
8/30/17,0.011871056,-0.000475451,0.004790766,0.001237573,0.010539695,-0.005949346,-0.016730225,-0.003359626,-0.004764173,-0.001214575,-0.004684363,-0.005615349,0.660970712
8/31/17,-0.004424692,-0.000837192,0.000250603,0.002542888,0.009476612,0.000850629,0.000738643,-0.000875657,-0.009594212,-0.002825999,-0.004552015,0.002697947,-0.146787317
9/1/17,-0.000612793,0.001877226,0.005909414,0.001797878,0.001037541,0.008925506,0.004327399,0.01017249,-0.005474738,0.021864686,0.004124861,0.008816046,0.098459675
9/5/17,0.004723997,0.001400765,0.002198333,-0.010653751,-0.009286237,-0.000857486,-0.004798819,-0.001030928,-0.016007388,-0.002469136,-0.006204299,0.007391071,-0.256606292
9/6/17,-0.004599271,0.00031646,0.003424972,0.002497551,0.002782496,-0.003418219,-0.010952903,-0.002057613,-0.001843601,0.01758794,0.008717032,-0.001369048,0.076232603
9/7/17,-0.003289664,-0.005875545,-0.00502967,-0.001048256,0.000713246,0.008271584,-0.004482675,-0.003368976,0.010714286,-0.009128631,0.003476506,-0.000357015,-0.246130207
9/8/17,0.00528832,-7.58E-05,0.00014951,0.000597206,-0.00588946,-0.01393373,-0.007694157,-0.008568109,-0.009383172,-0.017128874,-0.005243195,-0.011353609,-0.130712217
9/11/17,0.01036053,0.003321009,0.007561912,0.011908547,0.011331422,-0.002373284,-0.002159309,-0.004769475,-0.006115273,-0.011688835,-0.00444247,0.002063193,-0.519942981
9/12/17,0.000612052,0.000909248,-0.000915528,0.00278773,0.003423369,0.001358004,0.003732691,0.001447387,-0.012381096,-0.001609658,-0.007167273,0.00307474,0.963875031
9/13/17,-0.002794199,0.001378611,0.004335539,0.001777668,0.000915671,0.003406575,-0.001322751,-0.004753673,-0.004808415,0.002016129,0.005432373,-0.005176471,0.110113524
9/14/17,-0.004190136,-0.003759293,-0.001893343,0.002044392,-0.004815648,-0.000510725,0.006901562,0.000432339,0.010783718,0.001211143,0.006359478,-0.006022335,-0.389392665
9/15/17,0.001094063,-0.005281446,-0.00066754,0.002921164,0.003015984,-0.000850485,0.000242219,-0.005588994,-0.004234725,-0.011572227,0.003470667,-0.017125453,0.416163209
9/18/17,0.012664888,0.002754934,0.00817402,0.002829578,0.000956816,-0.004403048,0.00793457,-0.001002147,-0.004066878,-0.007524752,0.000896459,-0.007868179,0.438699114
9/19/17,-0.003848043,-0.00178836,-0.006242867,0.001766575,0.001034914,0.004080939,-0.00097561,-0.007248437,-0.006732496,-0.005905512,-0.003350458,-0.006232648,-0.24936716
9/20/17,0.002723214,0.002726072,0.009674393,0.00186806,-0.00081717,0.005471021,0.005148321,-0.002975769,-0.000299133,-0.002356638,0.00167804,-0.005690141,0.256812103
9/21/17,-0.000621094,-0.002431079,-0.008291388,-0.002380805,-0.005165705,-0.000512645,0,-0.00254417,-0.005059524,0.001179709,-0.001675229,-0.001967951,-0.143618908
9/22/17,-0.008174931,-0.001573346,-0.002569754,-0.000431142,0.000658603,0.011931523,0.002950578,0,-0.014229133,0.001181102,0.002126469,0.004405038,-0.229975059
9/25/17,-0.013636398,-0.003275438,-0.012570213,-0.00239378,-0.008764696,-0.003618194,0.001600788,0,0.00044027,0.000393856,-0.000111907,-0.000733634,-0.484645843
9/26/17,0.000460722,0.0006087,0.001838863,-0.000527895,0.001502216,-0.010063108,0.000369549,-0.001129465,-0.004237907,-0.012062257,-0.005453534,-0.008782234,1.408053807
9/27/17,0.004703956,0.000505147,0.007854242,0.002530479,0.011457393,-0.001192504,-0.000861538,0.000565052,-0.00087604,-0.001554002,0.001225763,0.007268425,-0.009601146
9/28/17,-0.007988806,-0.001682674,-0.000485649,0.001812386,0.009171677,-0.00676819,-0.005872996,-0.002957746,0.000146028,-0.004640371,-0.003774423,-0.003145361,0.138061899
9/29/17,0.004839251,0.002785029,0.005055559,0.001067414,0.006587174,-0.001520527,-0.010053295,-0.006854105,0.000292141,-0.008435583,-0.001883657,-0.01308204,-0.520292965
10/9/17,-0.004619081,0.007594934,0.015971585,-0.000553271,-0.001585693,-0.00099734,-0.002301357,-0.001530967,-0.000878863,-0.004550626,0.00098533,0.000384004,-0.595029233
10/10/17,0.005798086,0.002551285,0.005791765,0.003058292,0.001142904,-0.003313453,-0.001934236,0.000557025,-0.002338156,0.001899696,-0.000547106,0.002640119,0.564231676
10/11/17,-0.003554126,0.00156548,-0.001501389,0.001848828,0.002474477,0.002491281,0.001089193,-0.005263887,0.003666764,0.007656968,0.006719542,-0.006176889,0.201142978
10/12/17,0.002446673,-0.000644279,-0.000457901,-0.00139379,-0.001823262,-0.004793388,0.002547925,0.001804052,0.000587027,-0.000382702,-0.004823504,0.004557685,-0.25445545
10/13/17,0.000611405,0.001306222,0.008115982,0.001344511,0.00216794,-0.003623188,0.004387034,-0.001108955,-0.002196515,-0.006463878,-0.001313773,0.00032958,-0.204672384
10/16/17,0.007598214,-0.003554909,-0.011219317,0.003726873,0.002755155,0,-0.013227513,0.002640723,-0.000585394,0.00496752,-0.000547106,0.00352792,0.62434954
10/17/17,0.000163456,-0.001903228,0.000367308,0.0017633,-5.13E-05,-0.002464268,-0.001440922,-0.000416782,0.007074429,-0.005321171,0.002743033,-0.001596037,-0.026956521
10/18/17,0.000497256,0.002892314,0.000657186,0.006964253,-0.017025018,0.002965892,-0.006086645,-0.002770851,0.003104672,-0.00075959,0,0,0.092720389
10/19/17,-0.019248907,-0.003436343,-0.008260398,0.000234912,-0.002890906,-0.006710311,-0.001072961,-0.010690789,-0.001918253,-0.011636637,-0.002408056,-0.0125,0.025499911
10/20/17,0.011653431,0.002515005,0.004408578,0.007148889,0.003630544,0.004768952,0.00250986,0.006344828,0.005191338,0.000751315,0.006832709,0.007060369,-0.403023322
10/23/17,-0.006366359,0.000607048,0.005999708,-0.002343472,-0.006368937,-0.002787799,0.006738058,-0.005623371,-0.0019245,-0.007086908,-0.002418646,-0.001257243,0.439312526
10/24/17,-0.005331401,0.002232674,0.002902804,0.007209774,0.00176109,0.005441055,0.001445957,0.009973681,0.007006559,0.006003752,0.003862708,0.002960526,0.058843055
10/25/17,0.005253779,0.002552943,0.008649694,-0.004790596,-0.005234579,-0.00410509,0.01010224,-0.001383317,-0.002082713,-0.005597015,-0.003519191,0.008570639,0.081438171
10/26/17,-0.003551227,0.003141102,0.002104534,0.003060508,-0.001084723,-0.026223217,0.000243487,-0.000414823,-0.001782002,0.000746826,-0.015909091,0.001162533,-0.296717718
10/27/17,0.008384753,0.002713079,-0.001462315,0.001424307,0.022036765,-0.002233567,0.010829436,0.006961849,-0.005170631,0.004124484,0.00456621,0.000886525,0.132696874
10/30/17,-0.003609851,-0.007748451,-0.01152604,-0.003646382,-0.000343219,-0.004289118,0.00184934,0.004054243,-0.003239582,0.002631579,-0.000108707,0.000441228,0.026960755
10/31/17,-0.003199089,0.000886048,0.004862715,0.001220623,0.00428574,-0.000158831,-0.002459722,0.000559519,-0.011211415,-0.001501502,-0.000326016,0.001387193,-0.299450523
11/1/17,0.012338939,0.00075766,-0.001521866,0.002471207,-0.001655848,-0.000476266,0.004571287,-0.005702364,0.002920561,-0.009297136,0.00755502,-0.017285566,0.111450364
11/2/17,-0.002637611,-0.003711227,-0.005101178,0.003467035,-0.000236729,-0.007875256,-0.008209778,0.000974523,-0.002912056,0.004107543,-0.004034896,0.006697041,1.482342795
11/3/17,0.002979455,-0.003418251,-0.006839101,0.00097507,0.007371622,-0.00220022,0.003072763,-0.00055656,-0.022348754,0.001121495,-0.007253437,-0.001534667,-0.531476994
11/6/17,-0.000238082,0.004872849,0.014137077,0.000392112,0.003252302,-0.000471254,-0.002085122,-0.001528202,0.001282782,0.014025777,0.00598998,0.00082282,0.501818104
11/7/17,0.013901555,0.007496663,0.008284874,0.000374123,-0.002749601,-0.005467896,-0.002325012,0.001669914,0.004869665,0.004952381,-0.001087903,-0.003171479,-0.143206862
11/8/17,-0.002991618,0.0005525,-0.001793691,0.000260217,0.003153176,0.008031496,-0.000122354,0.012683202,-0.002998715,0.003440367,-0.001520747,0.01504135,0.595095356
11/9/17,0.007920754,0.003611227,0.009245768,-0.00430414,-0.005754796,0,0.006527094,-0.001407261,0.005311513,0.003067485,-0.003356068,0.005300748,-0.394727378
11/10/17,-0.000537126,0.001423364,0.007946689,-0.001693381,0.000131851,0.00031506,-0.000984252,0.003388873,0.005775339,-0.001531394,-0.003344842,0.005159843,-0.018303735
11/13/17,0.002103642,0.004416966,0.004289376,0.000746727,0.000986529,0.002052092,0.00407659,0.002690075,0.016436748,0.000382995,-0.000862441,-0.001456093,-0.228213332
11/14/17,-0.001030081,-0.005303908,-0.009583583,-0.001289692,-0.002919676,0.007474555,0.002849356,0.005695572,0.01142942,-0.002673797,0.004330879,0.005462019,0.344569341
11/15/17,-0.010305597,-0.007879756,-0.010430012,-0.005903167,-0.004698814,-0.013801757,-0.010299166,-0.009310199,0.004023845,-0.000381825,-0.008268012,-0.008043345,-0.355850403
11/16/17,0.005790649,-0.000962227,0.006617455,0.008039094,0.01298498,0.006471981,0.003938946,0.005531915,-0.004893964,0.001146789,-0.004383152,0.00567352,0.658213979
11/17/17,0.006212533,-0.004807825,-0.021236856,-0.004267988,-0.001545643,-0.003774178,0.004202719,-0.004518498,0.002378475,-0.00456621,-0.001920615,-0.008245125,-0.58688271
11/20/17,0.002098357,0.002805575,0.012805357,0.003086277,0.001167661,-0.010426393,-0.008699914,-0.007149867,-0.002224859,-0.003034901,-0.006150583,-0.010910293,0.157488142
11/21/17,0.019061999,0.005335164,0.014387709,0.006850096,0.010568851,0.001870907,0.000367737,-0.001120291,-0.003988772,0.004956157,-0.000953491,0.00459452,1.539609745
11/22/17,0.006218377,0.005854572,-0.0035597,-0.002740472,0.000711113,-0.005581395,-0.002323591,0,-0.002799057,0.000381388,-0.002536194,-0.00265003,-0.009646912
11/24/17,0.005331235,0.000567436,-0.00063353,0.001352111,0.003174437,0,-0.000855327,-0.001677618,0.010269385,0.000763359,-0.000739176,-0.00060693,0.523712599
11/27/17,-0.006031208,-0.009419408,-0.019180025,0.0009674,-0.001544455,-0.003245248,-0.00727802,-0.015009639,-0.007679811,-0.025297619,-0.010966057,-0.012262249,1.2148323
11/28/17,-0.000179882,0.003439859,0.01250299,0.010853331,0.004919663,0.022597977,-0.004948702,-0.008736009,-0.005434783,-0.016825165,-0.004263727,-0.000326886,-0.382078775
11/29/17,-0.001921104,0.001261378,-0.00081236,0.00436176,-0.012726478,-0.00877193,-0.007427818,-0.016776272,-0.014761216,-0.006540698,-0.00506984,-0.012322428,-0.01572736
11/30/17,-0.01507165,-0.006193785,-0.012455187,0.013853825,0.007265118,0.005196032,0.002040816,0.012501699,-0.008323766,-0.002175489,0.000414036,0.014576623,0.117256063
12/1/17,-0.003533906,0.000129326,0.006309336,-0.001679277,-0.003837666,0.016322612,0.012396694,-0.008354669,0.000430725,-0.015,-0.011460145,0.000491588,-0.01365757
12/4/17,0.002202637,-0.002411068,0.000127121,0.002412553,-0.010546776,-0.000319949,0.001704407,0.008562109,0.004325883,0.005385996,0.005763096,0.008094268,-0.414655136
12/5/17,-0.010140612,-0.001795676,-0.014508082,-0.004504313,-0.001942329,-0.00635829,0.00085293,-0.00149274,0.013148283,0.003603604,0.006525792,-0.008462546,1.068555416
12/6/17,-0.021426491,-0.002939454,0.005212465,-0.00164305,0.002095469,-0.006161137,-0.000243635,-0.009143472,-0.002913328,-0.003232759,-0.002582911,-0.007639378,-0.181754648
12/7/17,0.002777345,-0.00665156,-0.010088596,0.002923254,0.005380454,-0.004716981,-0.011083002,-0.004284375,-0.009093533,-0.006069261,-0.004730077,-0.001514742,-0.407322261
12/8/17,0.011894772,0.005482183,0.012388381,0.004860504,0.003998333,-0.008573655,-0.004198656,0.002012342,-0.007165377,0.002505369,-0.00215473,0.006753445,0.378810258
12/11/17,0.011363188,0.00978817,0.019039676,0.002337524,0.005116899,0.000311867,-0.003943123,-0.001072099,0.002730277,-0.009922041,-0.000410256,-0.003581701,0.601678258
12/12/17,-0.005917773,-0.012456222,-0.008978522,0.004870411,-0.001855978,-0.000311769,-0.003453203,-0.003871312,0.001439056,0.012558306,-0.00081984,-0.005612217,-0.315476192
12/13/17,0.01487191,0.006773931,0.009116914,0.003290376,0.00196435,0.001248634,0.010224949,0.006854839,0.00361063,0.006500542,-0.003064978,0.00254274,-0.178318296
12/14/17,-0.001906776,-0.003208865,-0.003024976,-0.003122581,-0.002802583,-0.007589839,-0.006928682,-0.001610306,0.007566938,-0.004314995,-0.000918649,-0.01591865,0.296820559
12/15/17,-0.010912222,-0.007988305,-0.010086245,0.005837936,0.011675002,-0.008751727,-0.000358252,-0.007061959,-0.00765343,-0.00890948,-0.008902377,-0.002972557,-0.125875248
12/18/17,0.007012591,0.000546517,-0.003455136,0.005697772,0.008387419,0.006179515,0.0011956,-0.000266418,-0.001441961,0.004294918,0.001316856,0.004157561,-0.259282944
12/19/17,0.006996459,0.008756635,0.010480725,-0.001510556,-0.004419022,0.000309071,0.003238575,-0.003319172,-0.01393431,0.001792757,0.001928347,-0.001915199,0.166856859
12/20/17,-0.000668976,-0.002709813,-0.006470435,-0.001135136,-0.000415,0.002013007,0.002284203,-0.000795967,-0.02074631,-0.008531817,-0.006453565,-0.000637992,0.183286619
12/21/17,0.004548457,0.003788168,0.010444111,0.002250204,0.000632097,0.000619771,0.003256543,-0.000265252,-0.002084202,0.00285205,0.00191958,0.001224316,0.011637308
12/22/17,0.007183218,-0.000907863,-0.002166708,-0.00113912,-0.000775265,0.006707222,-0.000241167,-0.001059883,-0.008677686,0.002860207,-0.002217742,-0.000691526,-0.256539237
12/27/17,0.000664345,-0.009177514,-0.010036446,0.001135123,0.000445486,-0.001710997,-0.001442481,-0.001978631,-0.001517869,-0.003913198,-0.002719855,-0.004069337,0.651162879
12/28/17,0.008988886,0.006289185,0.005755549,0.002551434,0.001559226,0.005316654,0.00616836,0.001850139,0.002906172,0.00716589,0.005876989,0.005900803,0.11186047
12/29/17,0.001856434,0.003272677,0.006054305,-0.004762555,-0.006729341,-0.012202657,-0.011123071,-0.005911718,-0.016201498,-0.000358166,-0.014971554,-0.001698243,-0.053849231
1/2/18,0.0199257,0.012443562,0.01246326,0.004239211,0.014994083,-0.008272059,-0.00947755,-0.005357376,-0.014755198,-0.005343783,-0.004570293,-0.001483758,0.552215288
1/3/18,0.001495643,0.006206984,0.009147392,0.003974781,0.008367466,-0.005029721,-0.001419614,-0.007264237,-0.006,-0.00917755,-0.003267974,-0.006946272,-0.268518542
1/4/18,0.005743604,0.004927714,0.005411204,0.006116918,0.001752169,-0.01040724,-0.008445748,-0.006828137,0.00040016,-0.00281591,-0.00786009,-0.008918327,0.060382943
1/5/18,0.002542907,0.001783969,0.000133141,0.008803145,0.008286344,-0.003756574,0.003649635,-0.004105722,-0.005966587,0.00140994,-0.001177625,-0.006013478,-0.545515436
1/8/18,0.002754859,0.005227095,0.00351499,-0.000508779,0.002918773,0.002561012,-0.011636025,-0.006374299,0.002525588,-0.007694998,-0.001958864,-0.006387143,0.235348889
1/9/18,0.003620767,0.001296386,0.005655063,0.004065973,0.00086484,0.003476946,0.001748456,0.000127502,0.001197764,-0.008324662,0.000686073,0.001392686,-0.061215766
1/10/18,0.00200926,0.002324322,-0.000874458,-0.000656666,-0.001397346,-0.004065041,-0.004294336,-0.012589702,-0.020083464,-0.004832585,-0.016009258,-0.009705266,-0.070285746
1/11/18,0.001501912,0.001025766,0.002371235,0.008104338,0.008137196,-0.005837449,-0.007601935,-0.009230385,-0.009558254,-0.008894971,-0.01275826,-0.015142368,0.331749727
1/12/18,0.009387736,0.001049822,-0.000192774,0.008933037,0.006833264,0.003906837,-0.004928367,0.009062303,0.012820513,0.002744425,0.007192175,0.010780026,0.753821443
1/16/18,0.018056809,0.007654623,0.007026335,-0.000400338,-0.005146631,-0.014803849,-0.009535702,-0.005507573,-0.008688886,-0.007490637,-0.004771903,-0.011709131,-0.003596693
1/17/18,0.002465464,0.002350292,-0.007283802,0.012514704,0.010325748,-0.001773312,-0.000226989,0.005411528,0.008237448,0.001363791,0.000859681,0.00810578,1.183115869
1/18/18,0.004331308,0.0087332,0.001410124,-0.003746413,-0.000305551,-0.001917404,-0.003731343,-0.002886184,0.001309243,-0.007109005,-0.008617424,-0.007142498,-0.354310323
1/19/18,0.004138916,0.003772929,-0.002088356,0.002072042,0.005527649,-0.009640666,-0.00651539,0,-0.021145713,-0.0080591,-0.010958134,0.004090909,0.23304561
1/22/18,0.004294543,0.00386999,0.019193061,0.005480268,0.009766397,-0.004363002,0.004853821,-0.000501693,0.001540239,-0.001006374,-0.008358874,0.003293641,0.273081393
1/23/18,0.016586398,0.012892697,0.00366279,-0.000144576,0.007054507,0.007767844,-0.00292628,0.000878735,0.002702703,-0.006664445,-0.004254139,-0.005342473,-0.007675229
1/24/18,0.000849967,0.003654585,0.004527812,0.001576067,-0.006062767,0.001761856,-0.008481196,-0.001003261,0.007912829,0.002003339,0.001760237,-0.014748237,0.056987121
1/25/18,-0.009230949,-0.003134741,-0.004739149,0.005358424,-0.000525957,-0.015609192,-0.021083679,-0.011405901,-0.005418656,-0.007292012,-0.009724771,-0.012891525,-0.395035065
1/26/18,0.015301743,0.002767799,0.00045531,0.008484135,0.012765883,0.009189032,0.002738526,0.00673989,0.015326172,0.003993344,0.00275989,-0.001175031,-0.201830698
1/29/18,-0.005647262,-0.009872607,-0.017746426,-0.006658599,-0.005230643,0.009125699,0.021483719,0.007925525,0.020588235,0.013149022,0.004992604,0.007547356,0.161057763
1/30/18,-0.010907914,-0.00993216,-0.006512102,-0.013713961,-0.008575626,-0.007450694,0.014415437,-0.003010159,-0.000668003,-0.00268998,0.003246452,-0.002607626,0.254385906
1/31/18,0.008586423,-0.002057334,-0.010559653,0.00278024,0.001215809,-0.000875785,-0.000340406,0.001759015,-0.010182491,-0.009327115,0.01125598,-0.005674869,0.067992711
2/1/18,-0.007455164,-0.009725833,-0.026464917,0.001427184,-0.003456799,0.030535499,0.014270917,0.020515451,0.043610268,0.022479564,0.009660006,0.02082501,-0.489064429
2/2/18,-0.001234909,0.004380938,0.005598131,-0.025423201,-0.019619922,0.043642072,0.046363198,0.04754869,0.043791415,0.053084648,0.034891699,0.054782975,-0.407647302
2/5/18,-0.010936826,0.00734154,-0.008138096,-0.046048816,-0.037760239,-0.027926141,-0.010957599,-0.017939586,-0.007860512,-0.017964072,-0.024942661,-0.011043967,1.728723362
2/6/18,-0.051164173,-0.033503971,-0.042324605,0.023290307,0.02129162,0.012985005,0.001192464,-0.001843318,0.017005814,-0.000703977,0.003067485,-0.013464899,-0.329161213
2/7/18,-0.00889741,-0.018213984,-0.01258864,-0.00077952,-0.008979915,0.043218836,0.035948116,0.040125993,0.03117506,0.046023564,0.041533546,0.033076719,0.34733739
2/8/18,0.004223499,-0.014265731,0.012259234,-0.041492607,-0.038970615,-0.023925704,-0.014007308,-0.010703157,0.000749963,-0.018786127,-0.006644848,-0.014957377,0.222903872
2/9/18,-0.030995423,-0.040526663,-0.035802051,0.013848853,0.014361473,-0.017627957,-0.009291662,-0.015866667,-0.016086187,-0.013893837,-0.013405088,-0.014127352,-0.228747163
2/12/18,-0.001619593,0.007755963,0.029061425,0.016963817,0.01563316,-0.002467993,-0.000723502,-0.002261541,0.004149378,-0.004256829,-0.005159155,-0.00385208,0.726770978
2/13/18,0.012895613,0.009775453,0.006854919,0.001592601,0.004518788,-0.018024841,-0.011207822,-0.012480294,-0.014314928,-0.023215523,-0.015713328,-0.01602062,-0.410271941
2/14/18,0.022656858,0.004458458,0.006704991,0.010269293,0.018551339,-0.018727705,-0.010966981,-0.014882878,0.002489384,-0.005513439,-0.008831909,-0.023346496,-0.489234151
2/22/18,-0.014832388,0.021693208,0.021763033,0.006641724,-0.0011277,-0.020500805,-0.015703738,-0.008238929,-0.02122093,-0.014766484,-0.013785289,-0.006154604,-0.254127188
2/23/18,0.009736263,0.006261477,0.000361199,0.013921293,0.017655813,-0.015426759,-0.012498553,-0.013587302,-0.005923999,-0.01488498,-0.008333333,-0.010716025,0.392956406
2/26/18,0.007401693,0.012328581,0.021830121,0.015775589,0.011457753,0.010195165,0.010525085,0.012731481,0.013175231,0.009562842,0.021618519,0.012028,0.206289802
2/27/18,-0.007300007,-0.011264507,-0.008079438,-0.011639381,-0.01227656,0.007187913,0.016282386,0.014481409,0.023524123,0.014201593,0.004516191,-4.93E-05,-0.274257415
2/28/18,-0.013557984,-0.009920515,0.001961595,-0.014987389,-0.007822273,0.016855609,0.016183575,0.01996008,0.0015006,0.017624251,0.010879068,0.020472837,0.069115882
3/1/18,0.006468854,0.004401413,0.010564489,-0.01678919,-0.012711381,-0.009456265,-0.010043042,0.000266205,-0.004630321,-0.002461322,-0.000970403,-0.003958114,0.336217666
3/2/18,-0.014843328,-0.005872769,-0.007939228,-0.002881875,0.01076657,-0.010092146,-0.009004739,-0.011837433,-0.010493645,-0.013869626,-0.011795167,-0.00790337,0.614753008
3/5/18,-0.022792066,0.00073682,0.001789752,0.013721541,0.010034624,-0.002189142,0.001423825,-0.00445201,-0.000590842,-0.004143646,-0.006857143,0.00169289,-0.285270721
3/6/18,0.020890445,0.010044748,0.012161998,0.000376285,0.005635205,-0.005515239,-0.005076142,0.000130959,0.007590415,0.001729505,0.006807939,-0.003028047,-0.182119377
3/7/18,-0.010285234,-0.005463514,-0.00935324,-0.003325816,0.003342372,-0.00433526,-0.006683865,-0.005211047,0.000297752,-0.003103448,-0.003154273,-0.003856995,0.516962025
3/8/18,0.015153863,0.005115739,0.010462183,0.003784067,0.004231645,-0.018578925,-0.014218009,-0.021542384,-0.018699781,-0.023569024,-0.015248494,-0.013945097,-0.209297186
